Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-03-29 11:01,Foam Rolling,1,1,0,10:00,600 sec,,
2013-03-29 11:01,Squat,2,1,0,105 lbs x 5 reps,,105 lbs,5
2013-03-29 11:01,Squat,2,2,0,130 lbs x 5 reps,,130 lbs,5
2013-03-29 11:01,Squat,2,3,0,160 lbs x 3 reps,,160 lbs,3
2013-03-29 11:01,Squat,2,4,0,170 lbs x 5 reps,,170 lbs,5
2013-03-29 11:01,Squat,2,5,0,195 lbs x 5 reps,,195 lbs,5
2013-03-29 11:01,Squat,2,6,0,225 lbs x 5 reps,,225 lbs,5
2013-03-29 11:01,Deadlift,3,1,0,155 lbs x 10 reps,,155 lbs,10
2013-03-29 11:01,Deadlift,3,2,0,155 lbs x 10 reps,,155 lbs,10
2013-03-29 11:01,Deadlift,3,3,0,155 lbs x 10 reps,,155 lbs,10
2013-03-29 11:01,Deadlift,3,4,0,155 lbs x 10 reps,,155 lbs,10
2013-03-29 11:01,Deadlift,3,5,0,155 lbs x 10 reps,,155 lbs,10
